source,class_uri,class_name,entity_count
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Device_charging_area,Device_charging_area,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Device_charging_station,Device_charging_station,1441
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Device_charging_station;bench,Device_charging_station;bench,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Devoce_charging_station,Devoce_charging_station,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dgumg_cache,Dgumg_cache,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dhobi_ghat,Dhobi_ghat,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dia_viewer,Dia_viewer,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diagnostic,Diagnostic,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diagnostic_Center,Diagnostic_Center,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diagnostic_Centre,Diagnostic_Centre,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diagnostic_center,Diagnostic_center,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diagnostic_centre,Diagnostic_centre,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diagnostics,Diagnostics,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diakité,Diakité,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diaper,Diaper,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diaper_change,Diaper_change,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diaper_changing_table,Diaper_changing_table,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diego_Hurtado_de_Mendoza,Diego_Hurtado_de_Mendoza,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diesel,Diesel,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diesel_shop,Diesel_shop,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dietician,Dietician,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dietista,Dietista,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diff,Diff,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Digital_Marketing,Digital_Marketing,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Digital_Marketing_Edmonton,Digital_Marketing_Edmonton,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dinas_Koperasi_dan_UKM_Mutiara,Dinas_Koperasi_dan_UKM_Mutiara,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dining,Dining,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dining_hall,Dining_hall,13
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dining_hall/dorms,dorms,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dining_room,Dining_room,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diplomatic,Diplomatic,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Direct_sales,Direct_sales,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Directory,Directory,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disability_equipment,Disability_equipment,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disability_services,Disability_services,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disability_support,Disability_support,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disabled:waste_basket,Disabled:waste_basket,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disabled_centre,Disabled_centre,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disabled_institut,Disabled_institut,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disaster_response,Disaster_response,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disco,Disco,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disco_bar,Disco_bar,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Discovering_Fen_Bog,Discovering_Fen_Bog,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dish,Dish,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dish_cleaning_room,Dish_cleaning_room,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dish_wash,Dish_wash,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dish_washing,Dish_washing,17
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dish_wwashing,Dish_wwashing,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dishwasher,Dishwasher,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dishwashing,Dishwashing,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disinfection,Disinfection,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disinfestation,Disinfestation,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diskused:restaurant,Diskused:restaurant,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dispansery,Dispansery,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dispatch_center,Dispatch_center,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dispensary,Dispensary,76
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dispenser,Dispenser,17
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dispensery,Dispensery,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Display,Display,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disposal,Disposal,20
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dissecting_room,Dissecting_room,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Distance_Education,Distance_Education,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Distillery,Distillery,9
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Distribuidora_Avicola,Distribuidora_Avicola,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Distribuidora_de_gas,Distribuidora_de_gas,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Distributing_machine,Distributing_machine,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Distribution,Distribution,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Distribution_center,Distribution_center,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Distribution_centre,Distribution_centre,10
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Distributor,Distributor,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/District_hospital,District_hospital,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disuse,Disuse,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disused,Disused,292
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disused:cafe,Disused:cafe,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disused:clinic,Disused:clinic,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disused:restaurant,Disused:restaurant,18
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disused:toilets,Disused:toilets,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disused;school,Disused;school,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disused_charging_station,Disused_charging_station,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disused_ferry_terminal,Disused_ferry_terminal,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disused_post_box,Disused_post_box,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disused_pub,Disused_pub,16
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disused_station,Disused_station,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Disused_toilets,Disused_toilets,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diused:fuel,Diused:fuel,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dive_centre,Dive_centre,2443
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dive_site,Dive_site,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diving_board,Diving_board,10
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diving_club,Diving_club,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diving_school,Diving_school,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Diy,Diy,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dj_table,Dj_table,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Djawharat_ennour,Djawharat_ennour,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dmv,Dmv,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Do_it_yourself,Do_it_yourself,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doc,Doc,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dock,Dock,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dock_roller,Dock_roller,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctor,Doctor,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors,Doctors,231166
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;_pharmacy,Doctors;_pharmacy,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;audiologist,Doctors;audiologist,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;bench,Doctors;bench,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;clinic,Doctors;clinic,12
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;clinic;audiologist,Doctors;clinic;audiologist,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;clinic;hospital,Doctors;clinic;hospital,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;dentist,Doctors;dentist,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;dentist;pharmacy,Doctors;dentist;pharmacy,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;dentists,Doctors;dentists,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;hospital,Doctors;hospital,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;pharmacy,Doctors;pharmacy,11
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;pharmacy;physiotherapy,Doctors;pharmacy;physiotherapy,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;school,Doctors;school,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doctors;social_facility,Doctors;social_facility,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog,Dog,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_Poop_Bag_Dispenser,Dog_Poop_Bag_Dispenser,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_agility,Dog_agility,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_agility_obstacle,Dog_agility_obstacle,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_care,Dog_care,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_da_care,Dog_da_care,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_day_care,Dog_day_care,31
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_excrement,Dog_excrement,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_fitness,Dog_fitness,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_groomer,Dog_groomer,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_grooming,Dog_grooming,19
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_house,Dog_house,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_kindergarten,Dog_kindergarten,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_leash_post,Dog_leash_post,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_litter_box,Dog_litter_box,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_minding,Dog_minding,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_off_leash,Dog_off_leash,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_park,Dog_park,13
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_parking,Dog_parking,191
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_physiotherapist,Dog_physiotherapist,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_poo_post,Dog_poo_post,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_poop_bags,Dog_poop_bags,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_relief_area,Dog_relief_area,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_run,Dog_run,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_school,Dog_school,13
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_shelter,Dog_shelter,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_shower,Dog_shower,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_spa;dog_hotel,Dog_spa;dog_hotel,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_sports,Dog_sports,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_station,Dog_station,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_swimming,Dog_swimming,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_toilet,Dog_toilet,2223
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_toilets,Dog_toilets,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_training,Dog_training,56
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_training_area,Dog_training_area,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_walking,Dog_walking,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_wash,Dog_wash,104
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_washing,Dog_washing,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_waste,Dog_waste,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_waste_bag_dispencer,Dog_waste_bag_dispencer,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_waste_bag_dispenser,Dog_waste_bag_dispenser,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_waste_bags,Dog_waste_bags,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_waste_bin,Dog_waste_bin,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_waste_station,Dog_waste_station,21
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dog_wellness,Dog_wellness,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dogwaste_basket,Dogwaste_basket,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doityourself,Doityourself,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dojang,Dojang,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doji,Doji,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dojo,Dojo,10821
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dolce_e_Salato,Dolce_e_Salato,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Domicile,Domicile,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Domiciliary_care,Domiciliary_care,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Donation,Donation,9
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Donation_Center,Donation_Center,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Donation_bin,Donation_bin,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Donation_box,Donation_box,53
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Donation_center,Donation_center,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Donation_dropoff_location,Donation_dropoff_location,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Donations_box,Donations_box,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Donations_dropoff,Donations_dropoff,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Donkey_parking,Donkey_parking,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Donuts,Donuts,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dooc,Dooc,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Door,Door,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doorbell,Doorbell,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doorman,Doorman,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dorado_Plaza,Dorado_Plaza,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dorm,Dorm,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dormintory,Dormintory,14
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dormitory,Dormitory,1652
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dorms,Dorms,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dortoir,Dortoir,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dougougara,Dougougara,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dovan,Dovan,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Downhill,Downhill,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Download,Download,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Doy_day_care,Doy_day_care,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drain,Drain,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drainage,Drainage,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drainage_path_point,Drainage_path_point,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Draisine_rental,Draisine_rental,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drama_school,Drama_school,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drawing_school,Drawing_school,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dress_showrrom,Dress_showrrom,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dressage,Dressage,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dressing_room,Dressing_room,9705
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dressing_room;_bbq,Dressing_room;_bbq,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dressing_room;toilets,Dressing_room;toilets,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dressmaker,Dressmaker,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dressmaking_atelier,Dressmaking_atelier,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drill_ground,Drill_ground,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drilling,Drilling,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drink,Drink,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drink_water_fountain,Drink_water_fountain,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_Water_Facility,Drinking_Water_Facility,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_health,Drinking_health,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_trough,Drinking_trough,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_wate,Drinking_wate,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water,Drinking_water,349579
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;bench,Drinking_water;bench,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;bicycle_parking,Drinking_water;bicycle_parking,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;bicycle_repair_station,Drinking_water;bicycle_repair_station,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;lavoir,Drinking_water;lavoir,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;post_box,Drinking_water;post_box,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;shelter,Drinking_water;shelter,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;toilet,Drinking_water;toilet,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;toilets;waste_disposal;dish_wash,Drinking_water;toilets;waste_disposal;dish_wash,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;waste_basket,Drinking_water;waste_basket,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;waste_disposal,Drinking_water;waste_disposal,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;waste_disposal;toilet,Drinking_water;waste_disposal;toilet,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;water_point,Drinking_water;water_point,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water;watering_place,Drinking_water;watering_place,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water=conditional,Drinking_water=conditional,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinking_water_tank,Drinking_water_tank,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drinks,Drinks,28
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drive-through_kiosk,Drive-through_kiosk,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drive_in,Drive_in,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drive_through,Drive_through,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driver_license,Driver_license,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driver_test,Driver_test,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driver_test_commercial,Driver_test_commercial,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driver_testing,Driver_testing,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driver_training,Driver_training,7904
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driver_traning,Driver_traning,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drivers_license_exam_centre,Drivers_license_exam_centre,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drivers_license_test_site,Drivers_license_test_site,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driveway,Driveway,10
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driving_learning_place,Driving_learning_place,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driving_license_approach,Driving_license_approach,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driving_range,Driving_range,7
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driving_school,Driving_school,40068
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driving_school;training,Driving_school;training,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driving_test_centre,Driving_test_centre,10
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Driving_training,Driving_training,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drn,Drn,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drogowskaz,Drogowskaz,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drogueria,Drogueria,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Droguería_Alemania,Droguería_Alemania,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drop-off,Drop-off,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drop_box,Drop_box,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drop_off,Drop_off,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drop_off_point,Drop_off_point,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drop_zone,Drop_zone,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dropbox,Dropbox,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dropzone,Dropzone,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drsališče_Kočevje,Drsališče_Kočevje,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drug_shop,Drug_shop,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drug_store,Drug_store,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drugs_firm,Drugs_firm,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drugshop,Drugshop,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drugstore,Drugstore,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dry_cleaner,Dry_cleaner,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dry_cleaning,Dry_cleaning,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dryer,Dryer,61
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dryer_place,Dryer_place,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drying_area,Drying_area,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drying_green,Drying_green,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Drying_room,Drying_room,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dslam,Dslam,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Duck_decoy,Duck_decoy,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dugout,Dugout,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dump,Dump,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dump_station,Dump_station,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dump_truck_rental,Dump_truck_rental,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dumpster,Dumpster,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dumpster_rental,Dumpster_rental,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Duty_free,Duty_free,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dwelling,Dwelling,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dwelling_house,Dwelling_house,16
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dwelling_place,Dwelling_place,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dwlling,Dwlling,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/DÉPÔT_SOBEBRA,DÉPÔT_SOBEBRA,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dépôt_de_Ciment,Dépôt_de_Ciment,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dépôt_de_ciment,Dépôt_de_ciment,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Dв,Dв,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/E,E,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/E-cigarette,E-cigarette,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/E-stamp,E-stamp,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/E-waste_Disposal,E-waste_Disposal,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/EBike_Ladestation,EBike_Ladestation,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/EHPAD_Maurice_Perrier,EHPAD_Maurice_Perrier,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/ENGINEERING_COLLEGE,ENGINEERING_COLLEGE,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/EPS,EPS,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/ESCUELA,ESCUELA,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/ESTACION_DE_AUTOBUSES,ESTACION_DE_AUTOBUSES,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/ESTACION_DE_BUS,ESTACION_DE_BUS,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/ESTACIÓN_DE_BUSES,ESTACIÓN_DE_BUSES,2
